JD,RA,DEC,Magnitude0,Magnitude_error0,Magnitude1,Magnitude_error1,Magnitude2,Magnitude_error2,Magnitude3,Magnitude_error3,Magnitude4,Magnitude_error4
2459612.250647118,120.02942393641261,-10.779012267009351,-9.400276070369863,0.0028639176924085087,-10.021963749945964,0.0029901467929174114,-10.104873212766343,0.004001837450931582,-10.122045091979627,0.00516184690683166,-10.128818120762658,0.006351676071777886
2459612.250647118,119.97855057845656,-10.779299063570315,-9.450517610497354,0.0030238492050466454,-10.061227000592755,0.0032285679757875878,-10.14380162426088,0.004357060832528419,-10.161577205596606,0.005637599704066114,-10.16672659048665,0.006947860238365844
2459612.250647118,120.0239005207546,-10.778698074215956,-10.797919369152973,0.0010789165216538387,-11.443014784521823,0.0010151193327049043,-11.53607034210198,0.0012836078835893707,-11.560348496671073,0.001611602602965963,-11.572368463192761,0.0019525457688512099
2459612.250647118,120.0262326651062,-10.77784286141459,nan,-0.018921196800618805,-7.541631057199963,0.03115463580706562,-7.913442999917918,0.03259795587595614,-8.175712518147195,0.033748301477584015,-8.874864601097364,0.021960352168576062
2459612.250647118,119.96207204594656,-10.777885996564859,-9.36935166556241,0.002895061645039538,-9.978409596381908,0.0030493682107827864,-10.06070966287706,0.0040719671716362114,-10.079965034515034,0.005217038304302654,-10.09180190538432,0.006346041757488727
2459612.250647118,120.03609303496734,-10.777062626937527,-10.658655204498038,0.0011540070599105813,-11.279103313218293,0.0011114705128955876,-11.365678419730088,0.0014149563467821815,-11.38621541522536,0.0017804435894250672,-11.3946101866843,0.002160626545616468
2459612.250647118,119.9859516785477,-10.777450488496402,-11.316721994019366,0.0018488094711058283,-11.935128512926475,0.002036308346615702,-12.03408886858768,0.002733112228005223,-12.111250654582362,0.0033065547834351928,-12.189353606382383,0.0037064408825196946
2459612.250647118,119.97566098174025,-10.771792437640931,-8.599283846717121,0.005071273636725021,-9.199118718152933,0.005557245443014268,-9.283266097595034,0.007560086579147556,-9.305296559913712,0.009802025110923299,-9.310089120876892,0.012150826115946095
2459612.250647118,119.96399529381152,-10.77135391602956,-9.307130437268256,0.0028585515274230384,-9.916586919306097,0.002996753939474698,-9.999314958464886,0.004003398688845238,-10.018982609045107,0.0051493316621626815,-10.02565436371521,0.006330622541899056
2459612.250647118,120.0683412041397,-10.76976535932216,-9.458467582016716,0.002502379400449182,-10.090565311767204,0.0025355353213071872,-10.17935202163974,0.0033506286799322004,-10.206384845543784,0.004278070708685294,-10.241128535295685,0.0051280203815613525
2459612.250647118,120.02815208468301,-10.76894260832943,-10.63147747111282,0.0011839878149975673,-11.239576263417348,0.001157935540732848,-11.324347968112898,0.0014832006098829606,-11.345546561386408,0.0018701434227202563,-11.354086055645613,0.002272320542463532
2459612.250647118,119.98660985468008,-10.767858100030535,-8.686436812179988,0.004942882779873955,-9.33193603192533,0.00517601620650625,-9.419011534671577,0.007003214559412569,-9.468760034296,0.008832586011310224,-9.627921243989464,0.009485563962614197
2459612.250647118,120.09561567388785,-10.764073345020536,-9.362317122230559,0.0026520151084195643,-9.987186172946975,0.0027159371735989346,-10.07276008107494,0.0035950500098879947,-10.09372501645374,0.0046027202562338035,-10.101556945290486,0.005642639220307646
2459612.250647118,119.99203324954712,-10.764999037816954,-8.512759736760504,0.00554892469036461,-9.141374394418841,0.005929947877645052,-9.229909433755497,0.00803508809059923,-9.261870474315584,0.01031677977697417,-9.320628487588362,0.01216033211528554
2459612.250647118,120.01369224108251,-10.762243234304322,-9.633324775393286,0.002231741151054065,-10.229508564363712,0.0023183695274991284,-10.314441301160397,0.0030571265540747586,-10.334774520833449,0.0039059502453743815,-10.34218561381742,0.004777490249891328
2459612.250647118,119.94539973845683,-10.762449253223641,-8.275200130087422,0.00618064969847526,-8.866684835402998,0.006846693797313034,-8.949163595474516,0.009330544956111698,-8.9686512016814,0.01211360847646184,-8.97119251940527,0.015035624805024052
2459612.250647118,120.00617842934388,-10.760726695582616,-9.305467717297399,0.0031361495387643417,-9.911020210461906,0.003337271480497464,-9.992060003879544,0.004482547051739163,-10.00798820384234,0.0057787640067958,-10.016272412040426,0.007072232005674646
2459612.250647118,119.86049670016467,-10.762220363286588,-8.731364023194145,0.003994685752879214,-9.303943355573438,0.004375985046616624,-9.383503214495029,0.005907251156008599,-9.404177996902014,0.0076229575679688695,-9.41313793460717,0.009382590415018209
2459612.250647118,120.00231637879843,-10.760564108984722,-8.642690435400258,0.005218029996512296,-9.23776711119268,0.005765945335665258,-9.323889001932061,0.007840369889068234,-9.347281283441035,0.01015394490385167,-9.346791412011832,0.01264816393685268
2459612.250647118,119.99298143032246,-10.756450366961174,-9.470735644855164,0.0026243141920600315,-10.079362664493491,0.0027384110387332437,-10.161980357804515,0.0036549882767787497,-10.182675220593984,0.0047052018890633195,-10.200069264915125,0.005750057204131102
2459612.250647118,119.99860853725183,-10.755987324407936,-9.327210558506957,0.0030946601888351163,-9.927015168776398,0.0032874983330234107,-10.023628090525111,0.0043283438111558215,-10.091659240511316,0.005296722404659321,-10.206144287595452,0.005870474793299129
2459612.250647118,119.97640661542727,-10.752982677636103,-10.955263916951584,0.001047704006317544,-11.536639795085113,0.001054515013291438,-11.618354705977449,0.001357297837052795,-11.641528401273849,0.0017006592642229493,-11.655473842166845,0.0020379960728419866
2459612.250647118,120.02887744107413,-10.751977978388863,-9.424493104191974,0.003941941490204336,-10.058211371031462,0.004405974604372301,-10.245083726152098,0.0056841885141546596,-10.297189534440111,0.007258177785780093,-10.28756000937502,0.00892872232834795
2459612.250647118,119.98075823996825,-10.750941340514443,-9.591284254803229,0.0024308516736366065,-10.186443231602514,0.0025573560217427,-10.279188861208205,0.0033635045371323046,-10.320886201261949,0.004220236818684264,-10.339267717704303,0.005119521838969288
2459612.250647118,120.06720886599149,-10.749582241942553,-10.494693662071315,0.0012431213542399644,-11.104140201602533,0.0012058752933288646,-11.19498237956508,0.0015263278218334412,-11.236379296248407,0.0018802381699347395,-11.272462518690752,0.0022192913031366494
2459612.250647118,119.90898458427056,-10.748914889892255,-11.043675867772759,0.0008558885704319993,-11.618976274600666,0.0008075409201222969,-11.698742434517229,0.0009971053734830742,-11.719581411189397,0.0012308455531084366,-11.729038791189751,0.0014769115099452325
2459612.250647118,119.96942398622676,-10.74712688332849,-9.52464185395362,0.0024778957269481145,-10.10234730290575,0.0026396460326315197,-10.182555283944506,0.003507652835262149,-10.203804036627114,0.004478493509438646,-10.211966407354417,0.005472192385555957
2459612.250647118,120.07440558026188,-10.740830740360623,-11.003634722894233,0.0009243255940349417,-11.606857250431215,0.0008800740304801697,-11.692296179439406,0.0011034190944307185,-11.713491422826976,0.001374551675285082,-11.72257018507728,0.0016546616434298372
2459612.250647118,120.03087361137219,-10.740711887183222,-9.549661316970134,0.002263916167274463,-10.15141835905984,0.0023285470300782028,-10.253833013310086,0.003018818419587876,-10.28419164198435,0.003825587867146423,-10.298180036338518,0.004662243445094812
2459612.250647118,119.89195908606042,-10.741881186600013,-8.289224150813236,0.006076147470073928,-8.855032659274771,0.006885913821882452,-8.934128402484044,0.009426067452772585,-8.951401532550527,0.012277271666059556,-8.959364679661352,0.01516897770940088
2459612.250647118,120.00359802339915,-10.734189583263511,-8.791499734791145,0.004147764488404915,-9.414173889043006,0.004358042752976614,-9.50708416924533,0.005818117365023086,-9.535319139035586,0.007455188053606011,-9.558058363481308,0.009056181486656703
2459612.250647118,120.11683913411899,-10.72695226459478,-8.371227286959101,0.005444873916187791,-8.972215303654847,0.005933857765692463,-9.05497758116548,0.008057763625091448,-9.074085249296505,0.01045617381106488,-9.079684710087104,0.012942250285834048
2459612.250647118,120.0734199550339,-10.725498323113898,-9.320816630261136,0.0026826024797954985,-9.903062949994295,0.0028495015871106743,-9.984515805539726,0.00380059857818977,-10.004575061669826,0.004889270477273975,-10.013845264073405,0.00600558430748737
2459612.250647118,119.94346906221205,-10.726182484615553,-8.893155809701247,0.003696256158044289,-9.452650929882509,0.004089853125620691,-9.52901214696241,0.005531265283521388,-9.548404510321614,0.007138612666165278,-9.553914964391721,0.008805287105831032
2459612.250647118,120.05069658353695,-10.724261247739548,-10.454484035921405,0.0012669453436179973,-11.045249591740195,0.0012484519854806643,-11.125667840901778,0.001598448931555943,-11.145904700650132,0.0020101214508432435,-11.153584119940398,0.0024361777486753156
2459612.250647118,119.9245755467322,-10.723971303974794,-9.499060579696211,0.0024476164881482593,-10.067143927633765,0.002617753450076255,-10.146145201681344,0.003483202573448345,-10.16594403802734,0.004462780685488211,-10.172677180615786,0.005476281618962224
2459612.250647118,119.92949939524497,-10.722449923671366,-10.574477888529437,0.0011627393803226613,-11.123866560906915,0.001167904971387252,-11.199258262977086,0.0014910325463601821,-11.218939934556776,0.0018690148233647078,-11.22736009441766,0.002261090360850866
2459612.250647118,120.04451786818409,-10.718136662209753,-9.887791180280473,0.0018419862646141373,-10.470839797325118,0.0018947726910205113,-10.57214870844464,0.0024338997577525484,-10.624355147217004,0.0030031398525328565,-10.646652203868989,0.003611901564556465
2459612.250647118,120.14248371287385,-10.714865753297097,-10.752582402556497,0.0010127924060809635,-11.347345796691998,0.0009597605136428259,-11.43087457983219,0.0011978333092688982,-11.453525388866572,0.001489676947254004,-11.462815290302377,0.001799467376253865
2459612.250647118,120.08399601066095,-10.713353846493392,-9.445136958161145,0.002482762160573227,-10.02131359734812,0.002627146077477732,-10.102801117537812,0.003475320612886286,-10.122424763199785,0.004437821212293986,-10.134123964660066,0.005401942261980816
2459612.250647118,120.04065643978149,-10.712251390309339,-8.127330000634245,0.007156995425740067,-8.698262947387937,0.008127232075921403,-8.77470213888791,0.011159472049953855,-8.790142751196887,0.014527931129206539,-8.795032461815705,0.01794392300210838
2459612.250647118,120.04875694826647,-10.703807149788307,-9.472436383401933,0.0024214075616046317,-10.036240301154479,0.0025846841912718376,-10.113502349065671,0.0034308236393602457,-10.131719949182544,0.004388791950770224,-10.137876304153377,0.005373290335499785
2459612.250647118,120.02640968722757,-10.70330475858105,-9.476645458360967,0.002375132102119397,-10.049806484643772,0.002510875620009065,-10.12987064782058,0.0033297522837315748,-10.15150831911976,0.004261429413584419,-10.159893389106617,0.0052277487600273795
2459612.250647118,120.00831230590175,-10.702385515425902,-8.077371518230382,0.007147453039215937,-8.638526969344849,0.008170253828752999,-8.712705738432708,0.011241235051123902,-8.732111224441631,0.014604064643852976,-8.736968453530128,0.01809292406308008
2459612.250647118,120.13260938090954,-10.69808560026174,-9.208681594415506,0.0030744386554037097,-9.840316898390975,0.0031410952290130026,-9.941053312458381,0.004123042561196776,-10.032799395742845,0.004963401396598168,-10.34605067326731,0.004614658278017182
2459612.250647118,120.13445888874807,-10.697477625620758,-9.272190271561735,0.0028661297319671993,-9.891005040831416,0.002939815432078954,-9.984772737890621,0.0038694821861015765,-10.063314498344617,0.004711640659784103,-10.368006373504262,0.004422949007275721
2459612.250647118,120.03166258066452,-10.69648080951276,-9.517054221420452,0.002343215100542872,-10.080539452540727,0.002498297762726197,-10.158606829806523,0.003315407243690391,-10.178356622071142,0.004240150865345929,-10.185482729530476,0.005191121253750086
2459612.250647118,120.11951858440592,-10.691622103001318,-9.48246478965461,0.002331591111181279,-10.062829401460693,0.002441623599231103,-10.144891141487388,0.0032257952460659337,-10.165917742000524,0.004126921182351253,-10.17407210438472,0.005060786199791081
2459612.250647118,119.8787410812337,-10.692240338831652,-10.255152913857849,0.0013945334599311993,-10.79261660718419,0.0014357714925696933,-10.86805529761931,0.0018526696454451634,-10.888381418244176,0.0023332183154826697,-10.896631375066793,0.0028294302327509548
2459612.250647118,119.99517712199989,-10.688084967217506,-9.664585807061762,0.0020375813390069507,-10.213411225190715,0.0021572264355484688,-10.290541069291963,0.0028423283834692324,-10.311501275951638,0.0036244889573715496,-10.326506323751278,0.004410390582204147
2459612.250647118,119.98303087177452,-10.684654232494886,-10.683798898952642,0.0010928885722814063,-11.234796433037268,0.0010908373998249666,-11.311745617459508,0.0013853056464659139,-11.332177514664911,0.001729062449421822,-11.340812340174606,0.002082013061389487
2459612.250647118,120.12772311530372,-10.67861223953504,-9.517166656403047,0.002334936104046093,-10.107151507290602,0.0024306454094296785,-10.190354053040739,0.0032022278051406852,-10.210603384049604,0.004082590687943393,-10.217997783343058,0.0049827560551448675
2459612.250647118,119.86282830472467,-10.67754325072741,-10.221301366845202,0.0015128485774645744,-10.760873005927769,0.0015816948482077727,-10.83516512610588,0.0020471133715073498,-10.85427692859228,0.0025619370339062513,-10.863785896728027,0.003070490440748449
2459612.250647118,120.11205736377117,-10.66877613638346,-8.925919447931246,0.003575329864443682,-9.511922419518077,0.003852706808634311,-9.595362850464717,0.005158934420493913,-9.61555665673053,0.006629691557698106,-9.622726001461624,0.008131193674740782
2459612.250647118,120.092336036127,-10.663473377938573,-9.5819641978845,0.002180114939608235,-10.146259081965844,0.002299218691266447,-10.22592207116642,0.0030340530624421757,-10.24580042182438,0.003877799637356613,-10.252540400307957,0.004755197169933709
2459612.250647118,119.87093256550531,-10.66573794501077,-8.34299713349819,0.005897912728432111,-8.87915433177576,0.006858578964580519,-8.947369191820188,0.009478965706921147,-8.962249750733864,0.012361749678431809,-8.964293381234375,0.01533269137457167
2459612.250647118,120.05056640388028,-10.663238725849745,-9.233427656939654,0.0028772922392869974,-9.775463766918937,0.00317868235449586,-9.849408385722883,0.004276520634905191,-9.868035842733626,0.005500293532788994,-9.872019129740329,0.0067651345737276625
2459612.250647118,119.92080805507743,-10.663423274211752,-9.131361957209874,0.0030430680511582923,-9.665371655556614,0.003390105149947428,-9.740335112872454,0.00455905158862743,-9.76055738927387,0.005855017988584585,-9.767539994332951,0.0071838969985263505
2459612.250647118,120.00200523663455,-10.658956610968417,-9.946077106795268,0.0017289295418171393,-10.485842547969169,0.001822137870220913,-10.562706298154446,0.002380954611816905,-10.582818967541902,0.003018149431960223,-10.591019972112965,0.003672913059634568
2459612.250647118,119.99188213960917,-10.658711999630505,-9.072124660783658,0.0031480824297525386,-9.620112677184352,0.0034736753213281705,-9.69786243241172,0.004671242469608155,-9.718540306856609,0.006016654767909655,-9.72481699800291,0.00741781336972675
2459612.250647118,119.94434031228131,-10.657751989263275,-8.536287787700132,0.00477159263873584,-9.073354353236821,0.0054722088441350935,-9.14811620153981,0.0074910081059206286,-9.167200971012711,0.009737853268531273,-9.174685462061449,0.012046126901655371
2459612.250647118,120.06314292320842,-10.655621572933823,-8.481460852002659,0.005232817949853218,-9.028668512089379,0.005977817913422849,-9.1079618982944,0.008133040766183704,-9.141632170154594,0.010379206455959402,-9.178624968910547,0.012420957987409758
2459612.250647118,120.087829292165,-10.654683372860106,-9.340350466806672,0.002708983125004327,-9.91300266965068,0.002905449651388364,-9.99356943536445,0.003871214262137973,-10.011607010382026,0.004969008775843067,-10.016876208512313,0.006096189441862702
2459612.250647118,119.85056825222615,-10.656838969856569,-12.22935550884117,0.0004529489147437948,-12.770051040317858,0.00041328550851419505,-12.847261916177604,0.0004900756901054555,-12.868220834409458,0.0005919455341688173,-12.877579111133029,0.0007033013436763122
2459612.250647118,119.87206335807653,-10.655744684530951,-8.027691882941454,0.007906748738895396,-8.546446771135823,0.009425281467227863,-8.616856688783054,0.01299507588782733,-8.628910337381818,0.016907753406532586,-8.630670329023637,0.020844184228305307
2459612.250647118,119.96780467752902,-10.652119456553228,-11.07571232410609,0.0008416017141223276,-11.614540667779142,0.0008116803015806958,-11.691082773596431,0.001001611742802042,-11.71195485990827,0.001229812167442952,-11.722587980217842,0.0014646316734860613
2459612.250647118,119.99817914330349,-10.648130488871086,-8.396875347250267,0.005324580202923434,-8.947282190918287,0.0060631880859181725,-9.028301750639319,0.008258087218110591,-9.04836447500407,0.010720090952070258,-9.057170283823634,0.013242003256412081
2459612.250647118,120.0228551642469,-10.638183763792028,-8.326876426752856,0.006064687106116942,-8.86236580462627,0.007067647766505386,-8.935179018745727,0.009732804382963084,-8.950360255891606,0.01270210932725703,-8.954081340631785,0.015766642602587075
2459612.250647118,119.87946464269251,-10.632342220314989,-8.126392767932595,0.007016375910834885,-8.66403184267669,0.008183336067406273,-8.740232560495283,0.011217715898199775,-8.753272005281566,0.014611345432054376,-8.757251541400608,0.018037097061424777
2459612.250647118,120.02199094169498,-10.629729895460361,-12.172305718759851,0.00046559081005608785,-12.703966706349796,0.00042745118199795845,-12.780441397906904,0.0005066788588006072,-12.801287478897914,0.000610210736480754,-12.810093738584115,0.0007221958747475185
2459612.250647118,120.05688158323504,-10.625498928967994,-8.642446862272937,0.004531409794474181,-9.18607587758848,0.0051580604272833015,-9.261459756154045,0.00703667964923313,-9.279031384553674,0.009130100842248162,-9.28490927302009,0.011273663891052294
2459612.250647118,120.00988588663743,-10.625175795134536,-8.16444897834945,0.006746819953519428,-8.70144353057635,0.007865803989453128,-8.795517182251013,0.010621235653601896,-8.878853599011261,0.013004869536316849,-9.02173878094121,0.014183006441662952
2459612.250647118,120.04975158072166,-10.622125613106412,-9.614317237260973,0.002162423525705559,-10.161197083860262,0.0023152666483617764,-10.240004876290236,0.003055779518096121,-10.259344009573164,0.003900465323184011,-10.266143817698982,0.0047735966933458536
2459612.250647118,119.86191430194636,-10.621489640812623,-10.160705851141332,0.0014487446929817994,-10.601094048669895,0.0015293704378423,-10.660213706152899,0.001885921847490372,-10.676551806143681,0.0022901374449316005,-10.684270733030758,0.002706108298140262
