JD,RA,DEC,Magnitude0,Magnitude_error0,Magnitude1,Magnitude_error1,Magnitude2,Magnitude_error2,Magnitude3,Magnitude_error3,Magnitude4,Magnitude_error4
2459612.250647118,120.05106015605836,-10.812569503477292,13.613775925570796,0.0024519328116182,12.99032251679641,0.0024627953212104,12.90434941664637,0.0032452537942545,12.885265416378967,0.0041589406186382,12.879200067445645,0.0051046533160964
2459612.250647118,119.96620284463415,-10.812568980172012,13.806595964859765,0.0030247293194066,13.18400859495934,0.0031017315868027,13.097674420264505,0.0041238205928021,13.079260227791462,0.0053000809267832,13.07280708082158,0.0065019537705276
2459612.250647118,120.1101436519204,-10.810834881688614,13.581016649818679,0.0023150454255646,12.936854568702406,0.0022629470696429,12.845729820613636,0.0029499069638924,12.825427739705463,0.0037671840479811,12.817171852486757,0.0046128153962904
2459612.250647118,119.90246877987435,-10.811462200331675,12.168928199942766,0.0009236002435067,11.589561810178838,0.0008758271422366,11.50718897418315,0.0010924767718606,11.485999202666516,0.0013577708939401,11.476474812334482,0.0016355020383046
2459612.250647118,120.15540755860364,-10.808066116625012,13.766796837431185,0.002853466631823,13.104011186165184,0.0028037875967816,13.010428214397463,0.0036759149507146,12.991904936923442,0.0046922109522736,12.986579925125609,0.0057173433392626
2459612.250647118,119.96335426241008,-10.80983125168458,14.703980719481766,0.0064128200589226,14.095687953922702,0.0069159209994279,14.014006462380399,0.009420622945903,13.995414876120678,0.0122168100745461,13.962942767206986,0.0146911731817235
2459612.250647118,119.98275297400268,-10.805961457552844,13.672404254011731,0.0026495418078887,13.056506920936311,0.0027032240429528,12.971028119071223,0.0035816468550196,12.951349316563787,0.0045965399001933,12.942081522361581,0.00563037009122
2459612.250647118,120.11282629120548,-10.8034012552602,13.830334414280673,0.0033485501744375,13.190695077188552,0.0033905493124558,13.091940985203438,0.0044047418150791,13.035133153542581,0.0053558352361894,12.996886098025877,0.0062372692952989
2459612.250647118,120.0382081200118,-10.803862890836854,13.179312885691742,0.0018410112998928,12.525813626017413,0.0017680641493437,12.356280591465833,0.0021352660242506,12.197420649700051,0.002391151540871,12.121099810606776,0.0027370817255915
2459612.250647118,120.1265816105207,-10.798170293579677,10.859655659392873,0.0004558651083031,10.230874522722976,0.0003986249439783,10.142234468904197,0.0004756173407728,10.121145482906245,0.0005774155490838,10.112340508780427,0.0006849643618583
2459612.250647118,120.02326282647174,-10.79355037332528,13.825842501621961,0.0032644618359233,13.189673147352957,0.0033164818724172,13.093973150995973,0.0043731249988434,13.02511427867535,0.0053553125259954,12.87418292642704,0.0057312656443453
2459612.250647118,119.9792300127999,-10.79277446233543,14.745952767944583,0.006432889564845,14.139795663617475,0.0069583657232731,14.05288435877677,0.00945179758219,14.032008870222013,0.0122685122060939,14.025133073319283,0.0151694284306003
2459612.250647118,120.0244521561238,-10.787104539671793,12.201642380141154,0.000973286988512,11.59798742610242,0.0009212048272546,11.51536026284297,0.001162035056615,11.49504381093105,0.0014553661709494,11.485661542341719,0.0017616036082487
2459612.250647118,119.95045142750602,-10.787538758659972,13.67565270732645,0.0027243366618213,13.081884173274073,0.0028327796866539,12.995289757346416,0.0037282470560023,12.9634212726383,0.0046858752556038,12.940498188875894,0.005604615731898
2459612.250647118,120.0033809293998,-10.786688574847457,14.526370196702226,0.0055649717907006,13.9119143811778,0.0059120169595664,13.828496837042628,0.0079784780457583,13.808923332904705,0.0102789540677984,13.789727888887374,0.012471089074856
2459612.250647118,120.07473180096532,-10.78458385573594,13.69894257069052,0.0025715411744256,13.08090420421489,0.0025993664170064,12.991302938502836,0.0034212768188272,12.967984929981363,0.0043753886023396,12.959767895784255,0.0053690917207073
2459612.250647118,119.97882612433445,-10.784220424998187,11.469594701500158,0.0006287759063057,10.867392461848954,0.0005699845014684,10.782175453567111,0.0006922374542242,10.760312486707445,0.0008470726608837,10.750621282080393,0.0010115941113659
2459612.250647118,120.0294239364126,-10.779012267009351,13.69099713321976,0.0028639176924085,13.088612572018137,0.0029901467929174,13.00827741013336,0.0040018374509315,12.991638709923066,0.0051618469068316,12.985075980588855,0.0063516760717778
2459612.250647118,119.97855057845656,-10.779299063570315,13.642315569955667,0.0030238492050466,13.050568427362826,0.0032285679757875,12.970557708027632,0.0043570608325284,12.953334050369937,0.0056375997040661,12.94834455152775,0.0069478602383658
2459612.250647118,120.0239005207546,-10.778698074215956,12.33675002021936,0.0010789165216538,11.711684522725331,0.0010151193327049,11.621518297686874,0.0012836078835893,11.597993968723399,0.0016116026029659,11.58634721666976,0.0019525457688512
2459612.250647118,120.0262326651062,-10.77784286141459,nan,-0.0189211968006188,15.49193206802714,0.0311546358070656,15.131664716233397,0.0325979558759561,14.877538546702695,0.033748301477584,14.200094816454886,0.021960352168576
2459612.250647118,119.96207204594656,-10.77788599656486,13.72096134938866,0.0028950616450395,13.130814389015832,0.0030493682107827,13.051069701978847,0.0040719671716362,13.032412200831606,0.0052170383043026,13.020942859394026,0.0063460417574887
2459612.250647118,120.03609303496734,-10.777062626937528,12.471690096197662,0.0011540070599105,11.870506617743226,0.0011114705128955,11.786619628728658,0.0014149563467821,11.766720297559262,0.001780443589425,11.758586179918183,0.0021606265456164
2459612.250647118,119.9859516785477,-10.777450488496402,11.834055979791401,0.0018488094711058,11.234850700719303,0.0020363083466157,11.138963018882052,0.0027331122280052,11.064197071083901,0.0033065547834351,10.988519180248607,0.0037064408825196
2459612.250647118,119.97566098174023,-10.771792437640933,14.467118914336554,0.005071273636725,13.885908641567971,0.0055572454430142,13.804373999806918,0.0075600865791475,13.78302757327655,0.0098020251109232,13.778383819141347,0.012150826115946
2459612.250647118,119.96399529381152,-10.77135391602956,13.781250636975887,0.002858551527423,13.19071750021793,0.0029967539394746,13.110558128872954,0.0040033986888452,13.091501149856235,0.0051493316621626,13.085036550120023,0.006330622541899
2459612.250647118,120.0683412041397,-10.76976535932216,13.63461244141929,0.0025023794004491,13.022141057344385,0.0025355353213071,12.93611113424285,0.0033506286799322,12.909917667168544,0.0042780707086852,12.876252753107527,0.0051280203815613
2459612.250647118,120.028152084683,-10.76894260832943,12.498023973379967,0.0011839878149975,11.908806370709494,0.0011579355407328,11.826666788708831,0.0014832006098829,11.806126402069896,0.0018701434227202,11.797852055205372,0.0022723205424635
2459612.250647118,119.98660985468008,-10.767858100030535,14.382672008627297,0.0049428827798739,13.75721524469815,0.0051760162065062,13.672843396523561,0.0070032145594125,13.624639565080203,0.0088325860113102,13.470420238219987,0.0094855639626141
2459612.250647118,120.09561567388783,-10.764073345020536,13.727777473364446,0.0026520151084195,13.122310321142708,0.0027159371735989,13.039393443759646,0.0035950500098879,13.019079460044559,0.0046027202562338,13.01149070901944,0.0056426392203076
2459612.250647118,119.99203324954712,-10.764999037816954,14.550956490215677,0.0055489246903646,13.941860030436033,0.005929947877645,13.856073963615238,0.0080350880905992,13.825105298760139,0.0103167797769741,13.76817169495037,0.0121603321152855
2459612.250647118,120.01369224108252,-10.762243234304322,13.465184483997144,0.002231741151054,12.887511929251733,0.0023183695274991,12.805216315123095,0.0030571265540747,12.785514432629752,0.0039059502453743,12.77833345069648,0.0047774902498913
2459612.250647118,119.94539973845684,-10.76244925322364,14.781139979652961,0.0061806496984752,14.208020604162137,0.006846693797313,14.128102771902677,0.0093305449561116,14.109220246963776,0.0121136084764618,14.106757835993992,0.015035624805024
2459612.250647118,120.00617842934388,-10.760726695582616,13.782861730251417,0.0031361495387643,13.196111365296183,0.0033372714804974,13.117587820433528,0.0044825470517391,13.102154183801284,0.0057787640067958,13.094127196482331,0.0070722320056746
2459612.250647118,119.86049670016467,-10.762220363286588,14.339139766985918,0.0039946857528792,13.784338761240399,0.0043759850466166,13.707249199583936,0.0059072511560085,13.687216359723472,0.0076229575679688,13.678534623989874,0.0093825904150182
2459612.250647118,120.00231637879844,-10.760564108984722,14.425060080397655,0.0052180299965122,13.848460263471962,0.0057659453356652,13.765012418087172,0.0078403698890682,13.74234645623009,0.0101539449038516,13.74282111737526,0.0126481639368526
2459612.250647118,119.99298143032246,-10.756450366961174,13.62272529632616,0.00262431419206,13.032995867539228,0.0027384110387332,12.952943415853865,0.0036549882767787,12.93289111909762,0.0047052018890633,12.91603715190455,0.0057500572041311
2459612.250647118,119.99860853725184,-10.755987324407936,13.761793994326162,0.0030946601888351,13.180613043128558,0.0032874983330234,13.086999908453462,0.0043283438111558,13.021081094587915,0.0052967224046593,12.910150755902503,0.0058704747932991
2459612.250647118,119.97640661542728,-10.752982677636105,12.184290948732272,0.0010477040063175,11.62096652595866,0.0010545150132914,11.541788825710405,0.0013572978370527,11.519334663063882,0.0017006592642229,11.50582222173833,0.0020379960728419
2459612.250647118,120.02887744107412,-10.751977978388863,13.667532027232001,0.0039419414902043,13.053490423004217,0.0044059746043723,12.872420369119904,0.0056841885141546,12.821932422369805,0.00725817778578,12.831262955081776,0.0089287223283479
2459612.250647118,119.98075823996824,-10.750941340514444,13.505919665633037,0.0024308516736366,12.929240103109136,0.0025573560217427,12.839374182923157,0.0033635045371323,12.79897152622474,0.0042202368186842,12.781160747468597,0.0051195218389692
2459612.250647118,120.06720886599147,-10.749582241942552,12.630560707653252,0.0012431213542399,12.040037204691634,0.0012058752933288,11.952015634845049,0.0015263278218334,11.911904073508671,0.0018802381699347,11.876941218635157,0.0022192913031366
2459612.250647118,119.90898458427056,-10.748914889892257,12.098624148584797,0.0008558885704319,11.541186556508915,0.0008075409201222,11.463897099409106,0.000997105373483,11.443705163440368,0.0012308455531084,11.434541430767531,0.0014769115099452
2459612.250647118,119.96942398622676,-10.74712688332849,13.5704928503881,0.0024778957269481,13.010724891646982,0.0026396460326315,12.933007331768936,0.0035076528352621,12.912418343147637,0.0044784935094386,12.904509410301673,0.0054721923855559
2459612.250647118,120.07440558026188,-10.740830740360623,12.137422034211403,0.0009243255940349,11.552929290515618,0.0008800740304801,11.47014320121234,0.0011034190944307,11.449606060446916,0.001374551675285,11.440809189616,0.0016546616434298
2459612.250647118,120.0308736113722,-10.740711887183222,13.546250230265759,0.0022639161672744,12.96317746936376,0.0023285470300782,12.863942743330238,0.0030188184195878,12.834526736204122,0.0038255878671464,12.82097267510274,0.0046622434450948
2459612.250647118,119.89195908606042,-10.741881186600011,14.767551398362494,0.0060761474700739,14.219310985545972,0.0068859138218824,14.142671129021034,0.0094260674527725,14.125934321750265,0.0122772716660595,14.11821842671852,0.0151689777094008
2459612.250647118,120.00359802339916,-10.734189583263513,14.28087124175536,0.0041477644884049,13.677530835465896,0.0043580427529766,13.587505377009073,0.005818117365023,13.560147090129009,0.007455188053606,13.538113908211779,0.0090561814866567
2459612.250647118,120.116839134119,-10.72695226459478,14.688094422123129,0.0054448739161877,14.10576680872801,0.0059338577656924,14.025574262116368,0.0080577636250914,14.007059878349681,0.0104561738110648,14.00163427825799,0.012942250285834
2459612.250647118,120.0734199550339,-10.725498323113898,13.767989394021614,0.0026826024797954,13.203821556462294,0.0028495015871106,13.12489777486217,0.0038005985781897,13.105461349468955,0.0048892704772739,13.096478982614046,0.0060055843074873
2459612.250647118,119.94346906221205,-10.726182484615553,14.1823715415201,0.0036962561580442,13.640248489162614,0.0040898531256206,13.566258252980255,0.0055312652835213,13.547468013642133,0.0071386126661652,13.542128656652936,0.008805287105831
2459612.250647118,120.05069658353696,-10.724261247739548,12.669521843284752,0.0012669453436179,12.097099288027445,0.0012484519854806,12.019177988755708,0.0015984489315559,11.99956947425543,0.0020101214508432,11.992128497425064,0.0024361777486753
2459612.250647118,119.9245755467322,-10.723971303974794,13.59527983776902,0.0024476164881482,13.04483521820274,0.0026177534500762,12.96828689761519,0.0034832025734483,12.949102806090782,0.0044627806854882,12.942578724503038,0.0054762816189622
2459612.250647118,119.92949939524496,-10.722449923671366,12.553253744969744,0.0011627393803226,12.020923339829814,0.0011679049713872,11.947872515659148,0.0014910325463601,11.928801950988587,0.0018690148233647,11.920643233243844,0.0022610903608508
2459612.250647118,120.04451786818407,-10.718136662209751,13.218619144704846,0.0018419862646141,12.653673920798958,0.0018947726910205,12.555510605077213,0.0024338997577525,12.50492515237332,0.0030031398525328,12.483320409141877,0.0036119015645564
2459612.250647118,120.14248371287384,-10.714865753297095,12.380679294719464,0.0010127924060809,11.804383032198395,0.0009597605136428,11.723447779606742,0.0011978333092688,11.70150026784273,0.001489676947254,11.692498813601544,0.0017994673762538
2459612.250647118,120.08399601066095,-10.713353846493392,13.64752915549549,0.0024827621605732,13.0892425376749,0.0026271460774777,13.010285167751878,0.0034753206128862,12.991270827320806,0.0044378212122939,12.979934880719988,0.0054019422619808
2459612.250647118,120.04065643978149,-10.71225139030934,14.924418809154963,0.00715699542574,14.371213069513676,0.0081272320759214,14.297147279981358,0.0111594720499538,14.282186091629082,0.0145279311292065,14.277448204290655,0.0179439230021083
2459612.250647118,120.04875694826649,-10.703807149788307,13.621077364934125,0.0024214075616046,13.074779301201064,0.0025846841912718,12.999916204573095,0.0034308236393602,12.982264252615433,0.0043887919507702,12.976299049653337,0.0053732903354997
2459612.250647118,120.02640968722756,-10.70330475858105,13.616998979829257,0.0023751321021193,13.06163434151013,0.002510875620009,12.984056134015136,0.0033297522837315,12.963090302522595,0.0042614294135844,12.954965585127324,0.0052277487600273
2459612.250647118,120.00831230590175,-10.702385515425902,14.972826103508407,0.0071474530392159,14.429094272734513,0.0081702538287529,14.3572187205313,0.0112412350511239,14.338415765995737,0.0146040646438529,14.333709351650956,0.01809292406308
2459612.250647118,120.13260938090954,-10.69808560026174,13.876642688243653,0.0030744386554037,13.264619371834755,0.003141095229013,13.167010777393259,0.0041230425611967,13.07811336807197,0.0049634013965981,12.774588399576393,0.0046146582780171
2459612.250647118,120.13445888874809,-10.697477625620758,13.815105926502913,0.0028661297319671,13.215505073055455,0.0029398154320789,13.124648820143367,0.0038694821861015,13.048545745462294,0.0047116406597841,12.753314413799277,0.0044229490072757
2459612.250647118,120.03166258066452,-10.69648080951276,13.577844890398236,0.0023432151005428,13.031855618223133,0.0024982977627261,12.956212197349032,0.0033154072436903,12.937075627109685,0.0042401508653459,12.930170782030734,0.00519112125375
2459612.250647118,120.11951858440592,-10.691622103001318,13.611360336113176,0.0023315911111812,13.049015780309634,0.0024416235992311,12.96950201981316,0.0032257952460659,12.94912828563798,0.0041269211823512,12.941227112479728,0.005060786199791
2459612.250647118,119.8787410812337,-10.692240338831652,12.862663825091362,0.0013945334599311,12.341888133852077,0.0014357714925696,12.26879178028372,0.0018526696454451,12.249096776416362,0.0023332183154826,12.241102976983322,0.0028294302327509
2459612.250647118,119.99517712199987,-10.688084967217506,13.434894093077437,0.0020375813390069,12.903109453398988,0.0021572264355484,12.828374455713078,0.0028423283834692,12.808065053892548,0.0036244889573715,12.793525905970622,0.0044103905822041
2459612.250647118,119.98303087177452,-10.684654232494886,12.447327101966618,0.0010928885722814,11.913437789540385,0.0010908373998249,11.838877842133,0.0013853056464659,11.819080345999595,0.0017290624494218,11.810713627876344,0.0020820130613894
2459612.250647118,120.12772311530372,-10.67861223953504,13.57773594647047,0.002334936104046,13.006069855613028,0.0024306454094296,12.92545071088954,0.0032022278051406,12.905830112355696,0.0040825906879433,12.898665305781478,0.0049827560551448
2459612.250647118,119.86282830472469,-10.67754325072741,12.895464297037524,0.0015128485774645,12.372646110794529,0.0015816948482077,12.300660727000622,0.0020471133715073,12.282142337248402,0.0025619370339062,12.272928618228205,0.0030704904407484
2459612.250647118,120.11205736377116,-10.66877613638346,14.150625199285999,0.0035753298644436,13.582817352196487,0.0038527068086343,13.50196770850315,0.0051589344204939,13.482400910694453,0.0066296915576981,13.475454170841271,0.0081311936747407
2459612.250647118,120.092336036127,-10.663473377938573,13.514950339043182,0.0021801149396082,12.968176553261486,0.0022992186912664,12.890987063474077,0.0030340530624421,12.871725926520755,0.0038777996373566,12.865195221289303,0.0047551971699337
2459612.250647118,119.87093256550531,-10.66573794501077,14.715448042218673,0.0058979127284321,14.19593827995389,0.0068585789645805,14.12984146014348,0.0094789657069211,14.115422935784494,0.0123617496784318,14.113442759077198,0.0153326913745716
2459612.250647118,120.05056640388028,-10.663238725849745,13.852664979653317,0.0028772922392869,13.327458843208827,0.0031786823544958,13.255810171030204,0.0042765206349051,13.237761088047943,0.0055002935327889,13.23390148028266,0.0067651345737276
2459612.250647118,119.92080805507744,-10.663423274211752,13.951561586044782,0.0030430680511582,13.434132644819261,0.0033901051499474,13.361496768598988,0.0045590515886274,13.34190238463939,0.0058550179885845,13.335136586276736,0.0071838969985263
2459612.250647118,120.00200523663456,-10.658956610968415,13.162142969574939,0.0017289295418171,12.63913699870699,0.0018221378702209,12.564659832842548,0.0023809546118169,12.545171652649211,0.0030181494319602,12.537225285522684,0.0036729130596345
2459612.250647118,119.99188213960916,-10.658711999630505,14.008959591485082,0.0031480824297525,13.477986352593877,0.0034736753213281,13.402650691739046,0.0046712424696081,13.382614855847043,0.0060166547679096,13.376533053092741,0.0074178133697267
2459612.250647118,119.94434031228133,-10.657751989263277,14.528158974506727,0.0047715926387358,14.007768080420691,0.005472208844135,13.935327553345541,0.0074910081059206,13.916835357244105,0.0097378532685312,13.909583256222438,0.0120461269016553
2459612.250647118,120.06314292320842,-10.655621572933825,14.581283558903625,0.0052328179498532,14.051066446619423,0.0059778179134228,13.974235083823443,0.0081330407661837,13.941610258519084,0.0103792064559594,13.905766069260872,0.0124209579874097
2459612.250647118,120.087829292165,-10.654683372860106,13.749062074174951,0.0027089831250043,13.194190460559348,0.0029054496513883,13.116125256106503,0.0038712142621379,13.098647739551064,0.004969008775843,13.093542147614995,0.0060961894418627
2459612.250647118,119.85056825222615,-10.656838969856569,10.949759318582544,0.0004529489147437,10.42585213629071,0.0004132855085141,10.351038622845374,0.0004900756901054,10.330730469447571,0.0005919455341688,10.321662762940061,0.0007033013436763
2459612.250647118,119.87206335807652,-10.655744684530951,15.020963208822419,0.0079067487388953,14.51831542286463,0.0094252814672278,14.450091700986967,0.0129950758878273,14.438412312669353,0.0169077534065325,14.436706967963795,0.0208441842283053
2459612.250647118,119.96780467752902,-10.652119456553228,12.067582409581755,0.0008416017141223,11.545484439765454,0.0008116803015806,11.471318931358347,0.001001611742802,11.45109491378912,0.0012298121674429,11.440791947006423,0.001464631673486
2459612.250647118,119.99817914330347,-10.648130488871086,14.66324272238428,0.0053245802029234,14.129925759707131,0.0060631880859181,14.051421820294047,0.0082580872181105,14.031982034353286,0.0107200909520702,14.023449641873807,0.013242003256412
2459612.250647118,120.0228551642469,-10.638183763792028,14.731068208385823,0.0060646871061169,14.212205531006802,0.0070676477665053,14.141653133914204,0.009732804382963,14.12694326724473,0.012702109327257,14.12333772048541,0.015766642602587
2459612.250647118,119.87946464269253,-10.632342220314989,14.92532694120949,0.0070163759108348,14.404381314065331,0.0081833360674062,14.330546593715557,0.0112177158981997,14.317912017731594,0.0146113454320543,14.314056044390624,0.0180370970614247
2459612.250647118,120.02199094169498,-10.62972989546036,11.005037738750389,0.000465590810056,10.489884581885894,0.0004274511819979,10.415784394556994,0.0005066788588006,10.395585574855266,0.0006102107364807,10.387052745508354,0.0007221958747475
2459612.250647118,120.05688158323504,-10.625498928967994,14.425296090690672,0.0045314097944741,13.89854650789274,0.0051580604272833,13.82550326431044,0.0070366796492331,13.80847722694337,0.0091301008422481,13.80278184422797,0.0112736638910522
2459612.250647118,120.00988588663743,-10.625175795134536,14.888452358736526,0.0067468199535194,14.368131241979915,0.0078658039894531,14.276978534203375,0.0106212356536018,14.196229675103469,0.0130048695363168,14.05778101278194,0.0141830064416629
2459612.250647118,120.04975158072166,-10.622125613106412,13.483601846755827,0.0021624235257055,12.953702369500062,0.0023152666483617,12.877341523014303,0.0030557795180961,12.858602860982913,0.003900465323184,12.85201418379227,0.0047735966933458
2459612.250647118,119.86191430194636,-10.621489640812625,12.954178349667536,0.0014487446929817,12.527464004439556,0.0015293704378423,12.470179985307036,0.0018859218474903,12.454349175855375,0.0022901374449316,12.446869918121026,0.0027061082981402
